"","Contains fear","containes excitement"
"player",0.0623603686690331,0.937639653682709
"playing",0.0454645529389381,0.95453542470932
"plea",0.141911000013351,0.858089029788971
"pleaded",0.0620876736938953,0.937912285327911
"pleading",0.0138125959783792,0.986187398433685
"pleased",0.00957249943166971,0.990427494049072
"pledge",0.194913357496262,0.805086672306061
"pledged",0.254662752151489,0.745337247848511
"pledges",0.194767102599144,0.805232882499695
"pledging",0.204666614532471,0.795333385467529
"plenty",0.0786924660205841,0.921307504177094
"pleon",0.142448708415031,0.857551276683807
"plethora",0.132137462496758,0.867862522602081
"plight",0.211881652474403,0.788118362426758
"plonk",0.398953557014465,0.601046502590179
"plotting",0.173070758581161,0.826929271221161
"plough",0.593849718570709,0.406150311231613
"plug",0.101126194000244,0.898873805999756
"plugged",0.272840321063995,0.727159678936005
"plugging",0.139936447143555,0.86006361246109
"plugin",0.113302782177925,0.886697173118591
"plugins",0.125782921910286,0.87421703338623
"plume",0.410893738269806,0.589106261730194
"plummeted",0.405297875404358,0.594702124595642
"plunge",0.567986786365509,0.432013243436813
"plunged",0.644203722476959,0.355796337127686
"plusai",0.144796639680862,0.85520339012146
"pm",0.102443680167198,0.897556304931641
"po",0.134983286261559,0.86501669883728
"pocket",0.172112673521042,0.827887356281281
"pocketable",0.21299222111702,0.787007808685303
"podcast",0.07317765802145,0.926822304725647
"podcasts",0.128873318433762,0.871126651763916
"poem",0.152983963489532,0.847016036510468
"poetic",0.202497765421867,0.797502219676971
"poetry",0.266434043645859,0.733565926551819
"pogo",0.170058876276016,0.829941153526306
"pointless",0.529535114765167,0.47046485543251
"poised",0.494486898183823,0.505513072013855
"poisoned",0.899474620819092,0.100525408983231
"poisoning",0.885966837406158,0.114033125340939
"poisonous",0.808996796607971,0.191003233194351
"polarization",0.093504972755909,0.906495034694672
"polarized",0.0963258743286133,0.903674185276031
"pole",0.134698539972305,0.865301430225372
"police",0.280851066112518,0.719148933887482
"policing",0.256633847951889,0.743366181850433
"policy",0.33710452914238,0.662895441055298
"policymaker",0.370804280042648,0.629195690155029
"policysubmit",0.771151006221771,0.228848949074745
"policyyour",0.41284391283989,0.587156057357788
"polished",0.0638364180922508,0.936163604259491
"polite",0.0360725410282612,0.963927507400513
"politic",0.242513880133629,0.757486164569855
"political",0.256614595651627,0.743385434150696
"politician",0.178226366639137,0.821773588657379
"politicized",0.300453633069992,0.699546337127686
"politico",0.262680053710938,0.737319946289062
"poll",0.118872620165348,0.881127417087555
"poly",0.116437546908855,0.883562445640564
"pool",0.10738567262888,0.892614305019379
"poor",0.674811661243439,0.325188368558884
"poorly",0.670321524143219,0.329678475856781
"pop",0.0518006756901741,0.948199272155762
"pope",0.341603368520737,0.658396601676941
"popped",0.33783084154129,0.66216915845871
"poppy",0.284473925828934,0.715526103973389
"popstar",0.0289667248725891,0.971033334732056
"popular",0.0155865848064423,0.984413385391235
"popularity",0.012150346301496,0.987849652767181
"popularly",0.0163409896194935,0.983659029006958
"population",0.20583301782608,0.79416698217392
"por",0.171712249517441,0.828287720680237
"pornography",0.416316330432892,0.583683609962463
"port",0.0735371708869934,0.926462829113007
"portable",0.0686391368508339,0.931360900402069
"portal",0.127828121185303,0.872171878814697
"portend",0.207511082291603,0.792488932609558
"portfolio",0.125170588493347,0.874829351902008
"portion",0.144129633903503,0.855870306491852
"portray",0.327136754989624,0.672863245010376
"portrayed",0.437789052724838,0.562210917472839
"portsmouth",0.299896359443665,0.700103640556335
"portworx",0.242912337183952,0.757087707519531
"pose",0.129737824201584,0.870262205600739
"posed",0.105365671217442,0.894634306430817
"positif",0.327230513095856,0.672769546508789
"position",0.123303912580013,0.876696109771729
"positioned",0.156016170978546,0.843983829021454
"positioning",0.138072803616524,0.861927151679993
"positive",0.0202877651900053,0.979712247848511
"positively",0.0254386551678181,0.974561333656311
"posses",0.711986660957336,0.288013339042664
"possession",0.206895753741264,0.793104290962219
"possibility",0.0439346320927143,0.956065356731415
"possibly",0.121443472802639,0.878556489944458
"post",0.146597534418106,0.853402495384216
"postdocs",0.246517494320869,0.753482520580292
"posted",0.177588254213333,0.822411775588989
"posting",0.152961120009422,0.847038865089417
"postmarket",0.196519538760185,0.803480446338654
"postpandemic",0.682730138301849,0.317269921302795
"posture",0.351201206445694,0.648798823356628
"potent",0.229122385382652,0.770877659320831
"potential",0.189025938510895,0.810974061489105
"potentially",0.178149566054344,0.821850419044495
"pound",0.101933926343918,0.898066103458405
"poured",0.40556064248085,0.594439327716827
"poverty",0.823506593704224,0.176493391394615
"powder",0.119766212999821,0.880233764648438
"powell",0.240572601556778,0.759427428245544
"power",0.0611817203462124,0.938818275928497
"powered",0.0368370376527309,0.963162958621979
"powerful",0.050249919295311,0.949750065803528
"powerhouse",0.186819985508919,0.813180029392242
"powerhouses",0.118307434022427,0.881692588329315
"powering",0.075025886297226,0.924974143505096
"powerpoint",0.210837721824646,0.789162278175354
"ppt",0.178093865513802,0.821906089782715
"pr",0.13611264526844,0.863887310028076
"practic",0.0871101766824722,0.912889838218689
"practical",0.147490322589874,0.852509677410126
"practically",0.0870913863182068,0.912908554077148
"practice",0.100466512143612,0.89953351020813
"practiced",0.0567510724067688,0.943248927593231
"practitioner",0.173835158348083,0.826164841651917
"praise",0.0186968836933374,0.981303155422211
"pre",0.134633794426918,0.865366220474243
"precarious",0.145263701677322,0.854736268520355
"preceded",0.192003220319748,0.807996809482574
"precedent",0.163455694913864,0.836544334888458
"preceding",0.168905153870583,0.831094861030579
"precious",0.276094168424606,0.723905801773071
"precise",0.0776611343026161,0.922338843345642
"precision",0.064566545188427,0.935433506965637
"preconceived",0.461796879768372,0.538203120231628
"preconfigured",0.388838827610016,0.611161231994629
"predator",0.169744670391083,0.830255270004272
"predecessor",0.293613940477371,0.706386089324951
"predetermined",0.170385152101517,0.829614818096161
"predicament",0.315636992454529,0.684363007545471
"predict",0.0587399005889893,0.941260099411011
"predictable",0.0519103556871414,0.94808965921402
"predicted",0.334274977445602,0.66572505235672
"predicting",0.0494785942137241,0.950521409511566
"prediction",0.199506729841232,0.80049329996109
"predictive",0.042327418923378,0.957672595977783
"preeminence",0.0677840188145638,0.932215988636017
"preemptive",0.224452942609787,0.775547087192535
"prefer",0.196106806397438,0.803893208503723
"preference",0.153909459710121,0.846090495586395
"preferences",0.219533488154411,0.780466496944427
"preferred",0.175028726458549,0.824971258640289
"prehistoric",0.120905302464962,0.879094660282135
"premature",0.117040276527405,0.88295978307724
"premier",0.046173881739378,0.953826129436493
"premium",0.034501638263464,0.965498387813568
"preparation",0.183747187256813,0.816252768039703
"prepare",0.349430590867996,0.650569379329681
"prepared",0.19209723174572,0.807902753353119
"preparedness",0.108598090708256,0.891401886940002
"preparing",0.215212106704712,0.784787893295288
"prerecorded",0.386665403842926,0.613334596157074
"prerequisite",0.182437434792519,0.817562520503998
"pres",0.158680975437164,0.841319024562836
"prescience",0.121102623641491,0.878897368907928
"prescription",0.233949571847916,0.766050398349762
"presence",0.0594770386815071,0.940523028373718
"presentation",0.079365961253643,0.920634031295776
"presenter",0.0560741685330868,0.943925857543945
"presently",0.0676251947879791,0.932374835014343
"preserve",0.134107127785683,0.865892887115479
"preserving",0.0943129509687424,0.905687093734741
"president",0.103591501712799,0.896408557891846
"presidential",0.12603771686554,0.87396228313446
"pressed",0.257880538702011,0.742119491100311
"pressing",0.0849561244249344,0.915043890476227
"pressure",0.276610255241394,0.723389804363251
"pressured",0.111251197755337,0.88874876499176
"pressures",0.129416987299919,0.87058299779892
"pressuring",0.107485271990299,0.892514765262604
"prestigious",0.190452829003334,0.809547185897827
"pretty",0.0249154884368181,0.975084543228149
"prevail",0.328365087509155,0.671634912490845
"prevalence",0.0562075190246105,0.943792462348938
"prevent",0.448808252811432,0.551191747188568
"preventing",0.475620478391647,0.52437949180603
"prevention",0.182486191391945,0.817513763904572
"preview",0.136244922876358,0.863755106925964
"previous",0.113874599337578,0.886125385761261
"previously",0.156916603446007,0.843083441257477
"price",0.123016245663166,0.876983761787415
"priced",0.0944012627005577,0.905598700046539
"priceline",0.263146638870239,0.736853420734406
"prices",0.147499918937683,0.852500081062317
"pricey",0.333555489778519,0.666444540023804
"pricing",0.0226067118346691,0.977393269538879
"pride",0.0580719672143459,0.941928029060364
"primarily",0.155483216047287,0.844516754150391
"primary",0.0938499420881271,0.906150102615356
"prime",0.127985402941704,0.872014582157135
"primer",0.163030207157135,0.836969792842865
"prince",0.3331478536129,0.666852176189423
"principal",0.26815789937973,0.73184210062027
"principle",0.192886963486671,0.807112991809845
"principles",0.15977942943573,0.840220510959625
"print",0.273297518491745,0.726702451705933
"prior",0.130875036120415,0.869124948978424
"prioritization",0.213835388422012,0.786164581775665
"prioritize",0.183770000934601,0.816229999065399
"prioritized",0.324238568544388,0.675761461257935
"prioritizing",0.191214382648468,0.808785617351532
"priority",0.240346223115921,0.759653806686401
"prison",0.450726389884949,0.549273550510406
"prisoner",0.760753989219666,0.239245995879173
"privacy",0.53725677728653,0.46274322271347
"private",0.28715792298317,0.712842106819153
"privately",0.634831368923187,0.365168690681458
"prize",0.0477279163897038,0.952272057533264
"prized",0.0682518109679222,0.931748151779175
"pro",0.115856826305389,0.884143173694611
"proactive",0.0650617331266403,0.934938251972198
"proactively",0.0422157198190689,0.957784295082092
"prob",0.273450136184692,0.726549863815308
"problematic",0.890195250511169,0.109804719686508
"procedures",0.319375455379486,0.680624544620514
"proceed",0.0194588620215654,0.980541169643402
"process",0.124882243573666,0.875117778778076
"processed",0.264386773109436,0.735613226890564
"processing",0.160449862480164,0.839550137519836
"processor",0.170514419674873,0.829485535621643
"proclaimed",0.103201694786549,0.896798312664032
"produce",0.0850301682949066,0.914969801902771
"produced",0.123115189373493,0.876884818077087
"producer",0.134060189127922,0.865939855575562
"produces",0.083219051361084,0.916780948638916
"producing",0.0506000779569149,0.949399948120117
"product",0.0776068642735481,0.922393143177032
"production",0.126532301306725,0.873467683792114
"productive",0.0693468376994133,0.930653154850006
"productivity",0.0413951724767685,0.958604872226715
"prof",0.187926352024078,0.812073647975922
"professing",0.410444706678391,0.589555263519287
"profession",0.252012223005295,0.747987806797028
"professional",0.0898642912507057,0.910135746002197
"professor",0.186482474207878,0.813517570495605
"proficiency",0.151764884591103,0.848235130310059
"proficient",0.161821871995926,0.838178157806396
"profile",0.19660197198391,0.803398013114929
"profit",0.143899187445641,0.856100738048553
"profitability",0.188726454973221,0.811273574829102
"profitable",0.122827105224133,0.877172946929932
"profound",0.353313803672791,0.646686196327209
"profoundly",0.303477048873901,0.696523010730743
"program",0.0905731171369553,0.909426867961884
"programmability",0.145804584026337,0.854195415973663
"programmable",0.132448226213455,0.867551803588867
"programme",0.144032597541809,0.855967462062836
"programmed",0.188593149185181,0.811406791210175
"programmer",0.151446968317032,0.848553001880646
"programming",0.159107998013496,0.840892016887665
"programsfree",0.404240816831589,0.595759153366089
"progress",0.0279458053410053,0.972054243087769
"progressed",0.657176792621613,0.342823177576065
"prohibited",0.392100155353546,0.607899904251099
"project",0.0986490845680237,0.901350855827332
"projected",0.123458795249462,0.876541197299957
"projection",0.113107860088348,0.886892139911652
"proliferate",0.330401837825775,0.669598162174225
"proliferation",0.0635774433612823,0.936422526836395
"prolonging",0.17511323094368,0.824886739253998
"promethean",0.0227899737656116,0.977209985256195
"prominence",0.0102109918370843,0.989789009094238
"prominent",0.0110009927302599,0.988999009132385
"promise",0.00954394415020943,0.990456104278564
"promised",0.0126734375953674,0.987326502799988
"promises",0.0121224522590637,0.987877607345581
"promising",0.0101542510092258,0.989845752716064
"promote",0.0143004953861237,0.985699474811554
"promoted",0.024292167276144,0.975707769393921
"promotes",0.0142552992329001,0.985744714736938
"promoting",0.0178191605955362,0.982180833816528
"promotion",0.00977422017604113,0.990225732326508
"prompt",0.0101585071533918,0.989841520786285
"prompted",0.00946774426847696,0.990532279014587
"prompting",0.00991941150277853,0.990080595016479
"prone",0.811825156211853,0.188174888491631
"pronged",0.286182463169098,0.713817536830902
"proof",0.0769916027784348,0.923008382320404
"proofreading",0.142602354288101,0.857397615909576
"prop",0.265018552541733,0.734981417655945
"propaganda",0.508525252342224,0.491474777460098
"propelled",0.269132345914841,0.730867683887482
"propeller",0.188929200172424,0.811070799827576
"propelling",0.0528946220874786,0.947105407714844
"propensity",0.0463989861309528,0.953601002693176
"proper",0.309283435344696,0.690716624259949
"properly",0.159800067543983,0.840199887752533
"property",0.0958839580416679,0.904116094112396
"prophet",0.439336836338043,0.560663163661957
"proposal",0.184338167309761,0.815661787986755
"propose",0.165551394224167,0.834448575973511
"proposed",0.244986727833748,0.755013287067413
